Id; OrderId; RecipientId; ShipmentId; PreparationId; ParentId; CarrierTypeId; NameOne; NameTwo; AddressOne; AddressTwo; AddressThree; ZipCode; City; Country; PhoneNumber; GsmNumber; EmailAddress; FaxNumber; IsB2C; CreationDate; ModificationDate; RequestedShippingDate; ReturnDate; ModelRef; ParcelContent; LabelOne; LabelTwo; LabelThree; LabelFour; LabelFive; LabelSix; NetWeight; Weight; NumberOfParcels; PreparationMovementId; ShipmentMovementId; ReturnMovementId; Civility; IsPalletization; IsReturn; ReturnReason; ReturnCondition; PreparationPrice; IsCanceled; IsFlash; Tare; GroupBy; IsRemoval; PackagingPrice; PreparationTime; IsForce; IsValid; ValidatedBy; ValidationDate; Reedit; IsPriority; IsForcast; AffectationDate; PrCode; SendDate; OpeIndo; IsPosSending; DoNotCharge; RmaValid; ReturnWeight; NumberOfReturnParcels; ExitEdiFile; BillReturnTransport; Order; Shipment; OrderLines; Infos; Parent; TransportType
12730801; REC_AEY4096; AEY4096; ; ; ; ; Justine Vidal; Justine Vidal; X; ; ; 70353; Antibes; GG; 0566311995; ; 3db423ee-a0f4-4806-8501-e8f55daed742@example.net; ; True; 05/03/2025 09:51:32; 05/03/2025 09:51:33; ; ; ; ; parcel; ; ; ; 171-7137767-7453945; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730800; REC_AEY4097; AEY4097; ; ; ; 200; Romain Charles; Romain Charles; X; X; ; 22860; La Seyne-sur-Mer; EE; 0157485294; ; 91a49bbe-720a-4b42-bb38-2863a16c53ae@example.net; ; True; 05/03/2025 09:51:27; 05/03/2025 09:51:28; ; ; ; ; parcel; ; ; ; 5398738-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730799; REC_AEY4090; AEY4090; ; ; ; 220; Carla Giraud; Carla Giraud; X; ; ; 19118; Nîmes; ER; 0175168346; ; c27170a2-98d6-42b9-aa4f-d0372755e66c@example.net; ; True; 05/03/2025 09:51:11; 05/03/2025 09:51:12; ; ; ; ; parcel; ; ; ; 00718_84009858-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730798; REC_AEY4088; AEY4088; ; ; ; 220; Lou Gauthier; Lou Gauthier; X; ; ; 23957; Levallois-Perret; IQ; +33188919765; ; 52a00d82-e369-4e02-a5ae-4592ca0ef5e4@example.net; ; True; 05/03/2025 09:51:04; 05/03/2025 09:51:05; ; ; ; ; parcel; ; ; ; 02116_252724523-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730797; REC_AEY4087; AEY4087; ; ; ; 220; Lou Leroy; Lou Leroy; X; ; ; 52773; Tourcoing; PE; +33512314689; ; a3de23ba-da9e-4230-859d-b822c9b0b0cb@example.net; ; True; 05/03/2025 09:50:59; 05/03/2025 09:51:00; ; ; ; ; parcel; ; ; ; 12896843; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730796; REC_AEY4083; AEY4083; ; ; ; 349; Maxime Petit; Henry II; X; ; ; 44884; Toulouse; GY; 0295875421; ; c4a0b8c9-4d77-40bc-86e3-3ad224caf263@example.net; ; True; 05/03/2025 09:50:12; 05/03/2025 09:50:13; ; ; ; ; parcel; ; ; ; 539262-18-18000469998; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730795; REC_AEY4082; AEY4082; ; ; ; 220; Antoine Poirier; Antoine Poirier; X; ; ; 14357; Mérignac; HN; +33674998924; ; a003ac8e-8a50-4274-8c3b-69d4f3bd5b9c@example.net; ; True; 05/03/2025 09:50:07; 05/03/2025 09:50:08; ; ; ; ; parcel; ; ; ; 49414518; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730794; REC_AEY4081; AEY4081; ; ; ; 220; Alice Picard; Alice Picard; X; ; ; 51865; Avignon; NC; 0443625479; ; a9d131b3-d4fc-4d5c-a982-562636f51edf@example.net; ; True; 05/03/2025 09:50:01; 05/03/2025 09:50:03; ; ; ; ; parcel; ; ; ; 00742_254126001-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730793; REC_AEY4080; AEY4080; ; ; ; ; Ines Menard; Ines Menard; X; X; ; 75376; Caen; BJ; +33630314063; ; 430f331c-88a8-4fcb-9e16-7efaca4a4056@example.net; ; True; 05/03/2025 09:49:51; 05/03/2025 09:49:52; ; ; ; ; parcel; ; ; ; 882448668; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730792; REC_AEY4079; AEY4079; ; ; ; ; Clément Da silva; Clément Da silva; X; X; ; 96848; Aulnay-sous-Bois; TL; 0482255820; ; 88e298da-ddab-4d3d-9f05-8d187e4da9c0@example.net; ; True; 05/03/2025 09:49:46; 05/03/2025 09:49:47; ; ; ; ; parcel; ; ; ; 49414700; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730791; REC_AEY4078; AEY4078; ; ; ; ; Valentin Roux; Valentin Roux; X; ; ; 29248; Hyères; MH; +33548073480; ; 4bfee78b-a9aa-44db-b317-97fa251ba7f5@example.net; ; True; 05/03/2025 09:49:40; 05/03/2025 09:49:41; ; ; ; ; parcel; ; ; ; 49414572; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730790; REC_AEY4077; AEY4077; ; ; ; ; Louise Robert; Simon et Renaud; X; X; ; 68661; Grenoble; SV; +33626229349; ; 275bb0c2-8049-465b-b1ee-c0aaec09e630@example.net; ; True; 05/03/2025 09:49:29; 05/03/2025 09:49:30; ; ; ; ; parcel; ; ; ; 49414439; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730789; REC_AEY4073; AEY4073; ; ; ; 220; Paul Dupuy; Brun V; X; X; ; 21770; Dunkerque14; CZ; +33656140500; ; 4e16699a-1e09-4d54-b898-b2db3c8c2294@example.net; ; True; 05/03/2025 09:49:16; 05/03/2025 09:49:17; ; ; ; ; parcel; ; ; ; 1104424639-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730788; REC_AEY4070; AEY4070; ; ; ; 220; Evan Roche; Evan Roche; X; ; ; 15287; Strasbourg; SO; +33139328554; ; 1819c4a8-ab3e-4f09-8b67-f755661df92b@example.net; ; True; 05/03/2025 09:49:03; 05/03/2025 09:49:04; ; ; ; ; parcel; ; ; ; 12896511; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730787; REC_AEY4068; AEY4068; ; ; ; ; Pauline Renaud; Pauline Renaud; X; X; ; 20097; Dijon; EH; +33742056671; ; 284b88b8-53e7-4d6e-ae4a-b74d67777696@example.net; ; True; 05/03/2025 09:48:56; 05/03/2025 09:48:57; ; ; ; ; parcel; ; ; ; F905KB26674-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730786; REC_AEY4067; AEY4067; ; ; ; 349; Mathis Poirier; Lefevre Sr.; X; ; ; 10058; Bourges; SE; +33654598463; ; c2a934a6-c371-4391-ab75-e6ea96c1599f@example.net; ; True; 05/03/2025 09:48:51; 05/03/2025 09:48:52; ; ; ; ; parcel; ; ; ; 539257-18-18000469993; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730785; REC_AEY4066; AEY4066; ; ; ; 220; Quentin Schmitt; Quentin Schmitt; X; ; ; 17426; Troyes; FJ; 0665463119; ; f8df82fd-1de6-492a-aade-274b8a44f57e@example.net; ; True; 05/03/2025 09:48:45; 05/03/2025 09:48:47; ; ; ; ; parcel; ; ; ; 4004-2-2000025170; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730784; REC_AEY4064; AEY4064; ; ; ; ; Julien Baron; Julien Baron; X; ; ; 74099; Lille13; PY; +33359071370; ; 1c052dd0-e2f2-4528-b5ab-9e3a9704aa9c@example.net; ; True; 05/03/2025 09:48:38; 05/03/2025 09:48:39; ; ; ; ; parcel; ; ; ; 49413156; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730783; REC_AEY4061; AEY4061; ; ; ; ; Jeanne Gerard; Jeanne Gerard; X; ; ; 59350; Champigny-sur-Marne; BF; +33677654547; ; 1c3182ac-2cc4-4cda-b4b8-f8fbe33c6c2b@example.net; ; True; 05/03/2025 09:48:28; 05/03/2025 09:48:29; ; ; ; ; parcel; ; ; ; 49413645; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730782; REC_AEY4060; AEY4060; ; ; ; ; Mattéo Guillaume; Mattéo Guillaume; X; X; ; 13920; Toulouse; GU; 0588092830; ; 4b70c3ca-073b-4383-ac34-c0d31fee37d1@example.net; ; True; 05/03/2025 09:48:23; 05/03/2025 09:48:24; ; ; ; ; parcel; ; ; ; 49413179; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730781; REC_AEY4059; AEY4059; ; ; ; ; Sacha Richard; Sacha Richard; X; ; ; 46444; Clichy; GF; +33271018733; ; 8ac9cd37-aa47-4eaa-858d-ec1e16df2d7c@example.net; ; True; 05/03/2025 09:48:06; 05/03/2025 09:48:07; ; ; ; ; parcel; ; ; ; 403-1648932-3866757; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730780; REC_AEY4057; AEY4057; ; ; ; 220; Arthur Barbier; Lefevre et Fontaine; X; ; ; 28550; Bourges; US; 0564011814; ; 970fc9c4-cd4a-4e37-b774-e7645d2abce7@example.net; ; True; 05/03/2025 09:47:58; 05/03/2025 09:47:59; ; ; ; ; parcel; ; ; ; 64111949-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730779; REC_AEY4055; AEY4055; ; ; ; ; Louise Duval; Louise Duval; X; X; ; 71233; Reims; SX; +33366880655; ; 3495d341-fd9d-473b-95f3-b707a7afe555@example.net; ; True; 05/03/2025 09:47:49; 05/03/2025 09:47:50; ; ; ; ; parcel; ; ; ; 405-6147840-7477936; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730778; REC_AEY3119; AEY3119; ; ; ; ; Maëlys Marie; Maëlys Marie; X; ; ; 29232; La Seyne-sur-Mer; GL; 0640357160; ; 95ecae94-744c-402e-8fab-419e0f0bd9df@example.net; ; True; 04/03/2025 15:04:16; 04/03/2025 15:04:17; ; ; ; ; parcel; ; ; ; 305-0888322-9592365; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730777; REC_AEY3118; AEY3118; ; ; ; 220; Louis Dumont; Louis Dumont; X; X; ; 53242; Les Abymes; MP; +33785639620; ; aded66e4-8ba5-48ff-bf2c-bb160c935abe@example.net; ; True; 04/03/2025 15:04:10; 04/03/2025 15:04:11; ; ; ; ; parcel; ; ; ; 403-4116008-1381128; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730776; REC_AEY3117; AEY3117; ; ; ; ; Chloé Laine; Chloé Laine; X; ; ; 38917; Bordeaux; NL; +33587595857; ; b07eadae-7f46-4a33-8677-68975b8470d5@example.net; ; True; 04/03/2025 15:04:06; 04/03/2025 15:04:07; ; ; ; ; parcel; ; ; ; 407-3635491-4566763; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730775; REC_AEY3115; AEY3115; ; ; ; ; Victor Barre; Victor Barre; X; ; ; 92161; Argenteuil; GL; 0183260154; ; 49788405-04f5-4eab-bf7f-df7abadb1410@example.net; ; True; 04/03/2025 15:03:55; 04/03/2025 15:03:56; ; ; ; ; parcel; ; ; ; 306-5889775-9272355; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730774; REC_AEY3112; AEY3112; ; ; ; 220; Elisa Menard; Elisa Menard; X; X; ; 55187; Nantes; PL; +33469682023; ; 092259eb-70fa-4f3a-8224-dbdcf5d7e549@example.net; ; True; 04/03/2025 15:03:46; 04/03/2025 15:03:47; ; ; ; ; parcel; ; ; ; 12885704; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730773; REC_AEY3107; AEY3107; ; ; ; ; Louise Martinez; Louise Martinez; X; X; ; 70363; Brest; IL; 0152883166; ; 10345cea-91db-43b2-8a2b-1f0a378a8da9@example.net; ; True; 04/03/2025 15:03:29; 04/03/2025 15:03:30; ; ; ; ; parcel; ; ; ; 49380393; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730772; REC_AEY3105; AEY3105; ; ; ; ; Benjamin Caron; Benjamin Caron; X; ; ; 92384; Pessac; CF; +33363985730; ; 8ca6fa2f-e08d-4e30-8529-fdcdac9a2765@example.net; ; True; 04/03/2025 09:06:13; 04/03/2025 09:06:14; ; ; ; ; parcel; ; ; ; 49380713; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730771; REC_AEY3104; AEY3104; ; ; ; ; Mélissa Morel; Mélissa Morel; X; ; ; 20627; Mulhouse; UZ; +33241078742; ; aefb29e1-60ab-4e72-934b-60e5a870f68f@example.net; ; True; 04/03/2025 09:06:07; 04/03/2025 09:06:09; ; ; ; ; parcel; ; ; ; 49380100; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730770; REC_AEY3103; AEY3103; ; ; ; 200; Lilou Huet; Lilou Huet; X; X; ; 54095; Vénissieux; PM; +33399616018; ; 1c5d0c83-57c9-4310-a471-fc5029aa0bc6@example.net; ; True; 04/03/2025 09:06:01; 04/03/2025 09:06:02; ; ; ; ; parcel; ; ; ; 01119_254050882-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730769; REC_AEY3102; AEY3102; ; ; ; ; Zoe Olivier; Zoe Olivier; X; X; ; 82393; Issy-les-Moulineaux; MD; 0784604736; ; 0e4f7fca-db04-47a5-92b8-d1807568fc4e@example.net; ; True; 04/03/2025 09:05:56; 04/03/2025 09:05:57; ; ; ; ; parcel; ; ; ; 49380497; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730768; REC_AEY3101; AEY3101; ; ; ; ; Adam Schmitt; Adam Schmitt; X; ; ; 78058; Angers; TM; +33258327983; ; 90f336d9-38a7-4155-a93a-e900eca6a539@example.net; ; True; 04/03/2025 09:05:51; 04/03/2025 09:05:52; ; ; ; ; parcel; ; ; ; 26-12763-60156; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730767; REC_AEY3100; AEY3100; ; ; ; 220; Louna Lemaire; Louna Lemaire; X; ; ; 74893; Roubaix; TT; 0199661883; ; fe62bf7c-3c87-4086-b117-192e1ca45f05@example.net; ; True; 04/03/2025 09:05:43; 04/03/2025 09:05:45; ; ; ; ; parcel; ; ; ; 12885514; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730766; REC_AEY3099; AEY3099; ; ; ; 220; Marie Colin; Lucas PhD; X; ; ; 57239; Pau; EC; 0192498360; ; 956123aa-f8d7-4a7f-98a6-abcbf02dbac8@example.net; ; True; 04/03/2025 09:05:38; 04/03/2025 09:05:39; ; ; ; ; parcel; ; ; ; 64105138-A; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; Castle.Proxies.TransportTypeProxy
12730765; REC_AEY3094; AEY3094; ; ; ; ; Justine Perez; Justine Perez; X; ; ; 98550; Le Tampon; NE; 0174796718; ; 31cb792d-1565-437e-bcdb-3ca909ff7174@example.net; ; True; 04/03/2025 09:05:21; 04/03/2025 09:05:22; ; ; ; ; parcel; ; ; ; 402-4270372-3705158; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
12730764; REC_AEY3093; AEY3093; ; ; ; ; Rayan Dupont; Rayan Dupont; X; ; ; 55471; Nantes; RW; +33516890234; ; 05cfab52-ef68-4fdd-8342-5f62149cdd05@example.net; ; True; 04/03/2025 09:05:16; 04/03/2025 09:05:17; ; ; ; ; parcel; ; ; ; 306-0791165-5490715; ; ; ; ; ; ; ; ; False; False; ; ; ; False; False; ; ; False; ; ; ; True; ; ; ; False; ; ; ; ; ; ; False; ; ; ; ; True; Castle.Proxies.OrderProxy; ; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderLine]; System.Collections.Generic.HashSet`1[ERP.DEMO.Models.Orders.OrderInfo]; ; 
